# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; IPS11
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=4)
IPS11;MSONDQ;GDP252;GDP274_3;LBPUR7
0.008668300844087;0.017693278966713;0.003797130397809;-0.000904498838067;0.008329722182098
0.000675407337133;0.003828182176433;0.002561085346439;0.000250476601311;0.001556807421317
-0.001463573680748;-0.005669891668878;0.000326315893562;0.00026439196805;0.003627200796058
0.010244251297398;-0.009264844258932;0.002076555686302;0.002003812810487;0.020238496477121
-0.000562648330651;0.009618709838267;0.002867624519178;0.001516774974604;-0.000128396488356
-0.004615474587369;-0.010093211410556;-0.000969059320274;0.001154975439378;0.005248206461553
-0.003489795692147;-0.004511786136512;0.000266985731096;0.000918414204806;-0.002150641179964
-0.003377418919586;0.002050811880233;-1.97767208219082e-05;0.000570530036319;0.007093905981671
0.00776775772791;-0.001359165520625;0.003520256306302;0.00054269930284;0.014942141332435
0.00619142504068;0.020990662774145;0.001156938168082;0.000445291735664;0.003691399040236
0.00934409041514;-0.002074939078824;0.004815631520138;0.000654022236756;0.005986486269601
0.003827308243754;0.010294271398815;0.002610527148494;0.001182806172857;0.013000144446049
0.006529319826206;-0.001704988700429;0.002996173204521;0.000640106870017;0.002969168793233
0.004503097814807;-0.003997072566569;0.002037002244658;0.000918414204806;0.004365480604106
0.001801086232355;0.015763103079434;0.003589474829179;0.000180899767613;0.007527244129873
0.006078666034197;0.006988845191852;0.001710686351096;0.000333968801748;0.007029707737493
0.005741535716511;0.009345268254236;0.00247209010274;0.0021847125781;0.003643250357103
0.003265042147023;0.005179305297529;0.003530144666713;0.001683759375478;0.004493877092462
0.00574077124867;0.005887036456197;0.002234769452877;0.002769157981159;0.009661835748792
0.004053208490639;0.017033802205226;0.005270496099042;0.00356233388531;-0.005312404705731
0.00776737549399;0.022116598708389;0.004795854799316;0.000250476601311;0.010368016434751
0.003264659913103;-0.009892151422298;0.005102393972055;0.000500953202622;0.012133468149646
0.003602172464709;0.013229747227384;0.000781180472466;0.000306138068269;0.003161763525768
0.014184700781554;0.008404307509188;0.006209890338083;5.56614669580298e-05;0.000995072784759
0.007317103935901;0.008943148277721;0.003184052052329;-0.001154975439378;0.00032099122089
0.007205109397259;0.009409607450479;0.004993622007535;-0.002087305010924;0.008426019548365
0.010806899628049;0.029403012682863;0.008316111105618;-0.003464926318133;0.010817404143997
0.01035701030388;0.020443779606085;0.004479427266165;0.00055661466958;0.009292695844769
0.008218029285998;0.017862169356849;0.000850398995343;0.00054269930284;0.007751937984496
0.005403258697064;0.001865836691034;0.003540033027124;0.002769157981159;0.006500072223025
0.005628776710029;-0.019012232489686;0.001295375213836;0.002685665780722;0.006307477490491
0.003763857412987;-0.053007455304365;0.00184912339685;0.001989897443747;0.012229765515913
0.002041893602131;0.020282931615478;0.004232218255891;0.004202440755326;0.012454459370536
0.001595826617165;0.015570085490706;0.001631579467808;0.002379527712453;0.004798818752307
0.010729688376152;0.000812282352564;0.001938118640548;0.004619901757511;0.004044489383215
0.005190354403468;0.135956764060125;0.007712921120549;0.004884293725561;0.022116295119329
0.003643453728099;-0.106875447358475;0.005102393972055;0.00164201327526;0.0086186142809
0.004295544796095;0.035965610699609;0.006328550663015;0.007444721205627;0.00388399377277
0.007377496895305;0.017315286188788;0.001522807503288;0.008140489542602;0.009324794966858
0.00808310071214;0.044329706211144;0.003866348920686;0.006512391634082;0.001027171906848
-0.00057564428394;0.007801127544413;0.002205104371644;0.006303661132989;0.000369139904024
0.004405628165136;-0.003498443795691;0.001611802746987;0.004299848322503;0.005248206461553
-0.004683129991258;-0.054961758390233;0.002768740915069;0.001544605708083;0.005248206461553
-0.008665242972725;-0.010599882580966;0.002135885848767;0.001822913042873;0.003209912208901
0.000139133146982;-0.064580468228502;0.001661244549041;-0.001447198140907;0.003450655624569
-0.004688481266143;0.014942778327343;0.003134610250274;0.002045558910705;0.008634663841944
-0.009374669128762;-0.002670076644068;-0.00102838948274;0.008488373711089;-0.00470252138604
0.007616010861558;0.034759250770061;0.006941629008494;0.008210066376299;0.015118686503924
0.002429478797294;0.004165962956706;0.003391707620959;0.007611705606501;0.008345771743143
0.007090056987255;-0.010889408964058;0.002956619762877;0.004258102222284;0.005713643731844
0.011283163092716;0.010101253810088;0.006249443779727;0.000793175904151;0.000577784197602
0.016022099236335;0.018594027714107;0.00504306380959;0.003882387320318;0.02108912321248
0.008735574014056;0.017065971803349;0.007287721622878;0.004439001989897;0.008811209013434
0.008752010072628;0.042841862298034;0.006031899850686;0.003687572185965;0.008056879644342
0.016503331741966;0.015377067901981;0.009295058786303;0.004355509789461;0.013738424254097
0.013291420109862;0.041345975985394;0.007366828506165;0.004258102222284;0.0144606545011
0.003448896662678;0.028542475933119;-0.000217543929041;0.005023447392956;-0.007158104225849
0.004593687253913;0.02332295863794;0.001483254061644;0.005580062062536;-0.000481486831335
0.007395844123479;0.044900716577798;-0.00123604505137;0.004772970791645;-0.004654372702907
-0.00741036901245;0.01314932323208;-0.003579586468768;0.009058903747408;-0.007784037106585
0.001879444186012;-0.041788307959563;0.00165135618863;0.009796418184601;-0.000529635514469
-0.000935708636843;0.038909128927708;0.00184912339685;0.014597219709725;0.000674081563869
-0.01600222307248;-0.140733949381137;-0.005992346409042;0.015501718547792;-0.006644518272425
-0.034063922507424;-0.056337008709919;0.00350047958548;0.012593406899239;0.008843308135523
-0.001324822767687;-0.029419097481926;0.006733973439864;0.023433477589302;0.010849503266086
0.013687032217351;0.015964163067694;0.005962681327809;0.007486467305846;-0.002728425377566
0.008487504199796;-0.02261522747927;0.00442998546411;0.010436525054618;-0.000128396488356
0.012495609087841;0.019591285255869;0.008563320115892;0.006261915032771;0.014300158890654
0.005193412274831;0.022969093058605;0.003905902362329;0.008349220043694;0.01638660182644
0.007210842906063;0.044619232594236;0.004627752672329;0.007041175570182;0.008281573498965
0.013404561350265;-0.003763842980192;0.005883574444521;0.008780596412618;0.009292695844769
0.012419926771626;-0.000772070354911;0.005369379703151;0.0043694251562;-0.001235816200427
0.015928451925866;0.038048592177962;0.002481978463151;0.006484560900602;0.003322259136213
0.009722501996217;0.011026129756074;0.004390432022466;0.010339117487441;0.008217375254787
0.004276050866161;0.020588542797628;0.006991070810549;0.006206253565813;0.004975363923796
0.003215351737387;0.020049702029097;0.00267974567137;0.013289175236213;0.01884218466625
0.019253504798373;0.047932701200731;0.010135569421234;0.011619331227475;-0.006692666955559
0.006340496269589;0.033938926017968;0.002116109127945;0.01038086358766;0.001653104787584
0.010449510912587;0.030335931028381;0.003955344164384;0.012704729833155;0.005761792414977
0.006402418164674;0.074167008468647;0.00257097370685;0.01230118419771;0.006724766077648
-0.002986775853061;-0.066985145688067;-0.000187878847808;0.016754101554347;-0.007575392813007
-0.000143337720105;-0.0016969463009;0.004884850043014;0.016573201786733;-0.006419824417802
0.003672503506041;0.004865651715847;0.001433812259589;0.025854751401973;8.02478052224775e-05
0.002562878435471;0.002396635060036;-0.000791068832877;0.043262875193076;-0.003306209575168
-0.022450509307588;-0.095784978406157;-0.011134293822741;0.042386207088488;0.002359285473542
-0.002089290608245;0.015618339887891;0.005310049540686;0.022250671416445;0.003225961769946
0.018755836234171;-0.000522755969472;0.006565871312878;0.01884140656527;0.004028439822171
0.001885942162656;0.0104229497913;0.002135885848767;0.009615518416988;-0.001877798642207
0.004954133840737;-0.013245832026443;0.000118660324932;0.009267634248501;-0.000834577174314
0.003646511599462;-0.026885741629872;0.001987560442603;0.005037362759695;0.00309756528159
-0.005651710745246;-0.063856652270772;-0.00380701875822;0.012774306666852;-0.004317331920972
-0.009065441887257;0.021223892360526;0.00329282401685;0.009365041815677;0.018585391689537
-0.002495223031581;-0.071657779815186;0.001779904873973;0.000751429803933;-0.003258060892035
-0.005633745750992;-0.028043847162241;0.003896014001918;0.003423180217915;-0.002150641179964
-0.007889690348478;0.006546513217685;0.009245616984248;0.007333398271711;0.003049416598456
0.004638408622586;-0.025349643319582;0.005082617251234;0.011591500493996;0.005071661290064
0.012760114960674;0.044024095028994;0.010412443512741;0.00519043179383;-0.004493877092462
0.020196858113622;0.014355683161628;0.009482937634111;0.009142395947845;-0.006066734074823
0.013048319336564;0.033231194859297;0.008573208476303;0.005691384996452;0.002134591618919
0.019435830378346;0.056111821523071;0.004756301357672;-0.001127144705899;-0.001893848203252
0.009517242381027;0.009176377864099;0.007979906851645;0.008029166608686;0.001123469273115
0.006484216223612;-0.014572827948947;0.004360766941234;0.002003812810487;0.0087630603303
0.008799024844823;-0.011379995335409;0.007505265551919;0.004592071024032;-0.001540757860273
0.002163061754858;0.036279264281292;0.009690593202741;0.005301754727746;0.005296355144687
0.001901995987309;-0.037348903418824;0.005329826261508;0.005872284764065;-0.001235816200427
0.001077899655187;0.0287757055195;0.01122328906644;0.004397255889679;0.01104209799862
0.005960937986751;0.005983545250561;0.001364593736713;-0.000250476601311;0.011571733513089
0.005210230567323;-0.015980247866755;0.00504306380959;0.003033549949209;0.012438409809492
-0.000558825991449;-0.037099589033383;0.006457099348357;0.003910218053797;0.020864429357857
0.004558903967168;-0.00299177262528;0.010679429243837;0.01337266743665;0.006066734074823
0.007931736079709;0.032949710875735;0.003985009245617;0.005844454030586;0.015375479480636
0.009937317459414;-0.020588542797628;0.000276874091507;0.020093789571824;-0.015359429919592
0.011570603000765;0.05188956176965;0.008622650278357;0.009086734480887;-0.001300014444605
0.012651178293395;0.00402119976516;0.007178949658357;0.013957112839709;0.001235816200427
0.01775514783088;0.032225894918009;0.001582137665754;0.013998858939927;0.006130932319001
0.008615170329168;0.055203030376143;0.010788201208358;0.013344836703171;0.013561879082607
0.005349745948225;-0.024135240990501;0.004716747916028;0.011925469295743;0.00096297366267
0.002933263104221;0.07652343153103;0.005537481830138;0.008947580813492;0.00096297366267
0.006954363945557;-0.020081871627218;0.007851358166302;0.019620667102681;-0.00502351260693
0.004311216386826;0.015948078268632;0.002521531904795;0.006081015265157;-0.010047025213861
-0.003356013820049;-0.007117523584337;0.003203828773151;0.006651545301476;-0.019195275009229
-0.004694979242788;-0.037541921007552;0.006496652790001;0.012969121801205;0.001059271028937
0.005116965490776;0.027513048793237;0.003154386971096;0.007041175570182;0.006708716516603
0.008211531309354;-0.003450189398509;0.005626477073836;0.030349414858829;0.004814868313352
0.005174682812736;-0.050980770622723;0.002323764696576;0.016962832055439;0.018633540372671
0.00160232459381;0.034855759564425;0.002877512879589;0.002588258213545;-0.001845699520118
-0.013969503084438;0.023314916238408;-0.005033175449179;0.007249906071275;-0.010640858972507
-0.013923635014003;-0.064379408240242;-0.002966508123288;0.016155740784548;0.00438153016515
0.005797724102792;-0.106143589001214;0.00607145329233;0.004202440755326;0.021650857849038
0.008882351839443;0.095406985628231;0.003035726646165;0.017867330893506;0.007430946763606
0.001353490311708;-0.043766738244023;-0.00061307834548;0.016086163950851;0.005729693292888
-0.004360906796463;0.029949895850925;0.011599046762056;0.000166984400874;0.02108912321248
0.016034712955705;0.049050594735445;0.004113557930959;0.004466832723377;0.002038294252652
0.007191731210049;-0.03477533556912;0.007159172937535;0.000236561234571;0.013979167669764
0.009144564308755;0.011733860914742;0.00844465979096;0.001544605708083;-0.006451923539891
0.007427951772782;-0.011339783337757;0.002630303869316;-0.000640106870017;-0.005248206461553
0.000448360388487;0.032129386123645;0.006536206231645;0.006150592098855;-0.005376602949909
0.004693832541026;0.007495516362263;0.008128232257809;0.003478841684873;-0.000208644293578
0.010748800072166;0.010382737793647;0.006704308358631;0.000848837371109;-0.004734620508129
0.009983567763767;0.003804054977844;0.008414994709727;0.006874191169308;0.013626077326785
0.013242111934146;0.036753765853579;0.005527593469727;0.006192338199073;-0.011956922978157
0.008123617507689;0.016181307855012;0.005537481830138;0.009879910385038;-0.013433482594251
0.01556227183024;0.026950080826116;0.007782139643426;0.001015821771983;0.00178150127594
0.0095902490598;0.013639909603428;0.001245933411781;0.002588258213545;0.002760524499655
0.001792677086108;0.011814284910047;0.006516429510823;-0.006261915032771;-0.00324201133099
0.011796503247651;0.024842972149169;0.006921852287672;0.006442814800384;0.002246938546231
0.005006117653893;0.05710907906483;0.005468263307261;0.003464926318133;0.007463045885695
0.004149149204629;-0.018055186945576;0.00710973113548;0.002769157981159;0.003354358258301
0.018411443471999;-0.012353125678578;0.00885997092822;-0.009239803515022;0.001492609177139
0.011157408132944;0.013865096790279;0.005240831017809;-0.00737514437193;0.003338308697257
0.012910715125264;0.004439404540739;0.006892187206439;-0.002268204778537;-0.005922288025423
0.017241807675945;0.040413057639878;0.009018184694796;0.00027830733479;0.001059271028937
0.012799867288382;0.027810617575858;0.003925679083151;-0.00954594158329;0.008859357696567
0.022336221365424;0.076249989947002;0.013912923098221;0.002017728177226;0.00826552393792
0.028379339645034;0.052725971320802;0.008909412730275;-0.005260008627527;0.01962861315743
0.010499201322224;-0.064701104221456;0.009601597959042;0.002630004313764;0.028471921292953
0.01021902385866;0.028317288746271;0.013972253260687;-0.004856462992082;0.017895260564623
0.008468774737701;-0.000731858357259;0.010798089568769;-0.005232177894049;0.019885406134142
0.010015675413072;-0.044241239816313;0.012202236747125;-0.004828632258603;0.001637055226539
0.008907961512102;0.034968353157847;0.00916651010096;-0.012231607364012;0.025021265668384
0.004396836784969;-0.002034727081171;0.014437006200002;0.00464773249099;-0.005633395926622
0.005017966905423;0.076105226755454;0.009838918608905;-0.011967215395962;0.001492609177139
0.020074161025209;-0.009441777048599;0.011747372168221;-0.002810904081377;0.022244691607685
0.008809345160678;-0.008790342686643;0.015326958636988;-0.002156881844621;0.044681977947903
0.01522017247159;0.080914581674587;0.006170336896439;-0.002852650181596;-0.009019853307012
