# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYBAAC
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FYBAAC;MSONDQ;GDP252
0.006804572672836;0.017693278966713;0.003797130397809
0.013336962438759;0.003828182176433;0.002561085346439
0.012792596624932;-0.005669891668878;0.000326315893562
0.002994011976048;-0.009264844258932;0.002076555686302
-0.005171475231355;0.009618709838267;0.002867624519178
-0.011703864997279;-0.010093211410556;-0.000969059320274
-0.000544365813826;-0.004511786136512;0.000266985731096
-0.002721829069135;0.002050811880233;-1.97767208219082e-05
-0.003810560696788;-0.001359165520625;0.003520256306302
0.007348938486663;0.020990662774145;0.001156938168082
0.000544365813826;-0.002074939078824;0.004815631520138
-0.004082743603702;0.010294271398815;0.002610527148494
-0.004082743603702;-0.001704988700429;0.002996173204521
0.002721829069135;-0.003997072566569;0.002037002244658
-0.007348938486663;0.015763103079434;0.003589474829179
-0.005171475231356;0.006988845191852;0.001710686351096
-0.003266194882961;0.009345268254236;0.00247209010274
-0.001360914534567;0.005179305297529;0.003530144666713
0.000272182906913;0.005887036456197;0.002234769452877
-0.00081654872074;0.017033802205226;0.005270496099042
0.001633097441481;0.022116598708389;0.004795854799316
-0.002177463255308;-0.009892151422298;0.005102393972055
-0.001088731627654;0.013229747227384;0.000781180472466
-0.001905280348394;0.008404307509188;0.006209890338083
0.002721829069134;0.008943148277721;0.003184052052329
0.005715841045182;0.009409607450479;0.004993622007535
0.00626020685901;0.029403012682863;0.008316111105618
0.016330974414807;0.020443779606085;0.004479427266165
0.026401741970604;0.017862169356849;0.000850398995343
0.03075666848122;0.001865836691034;0.003540033027124
0.022046815459989;-0.019012232489686;0.001295375213836
-0.020958083832336;-0.053007455304365;0.00184912339685
0.008165487207403;0.020282931615478;0.004232218255891
0.028579205225912;0.015570085490706;0.001631579467808
0.032117583015786;0.000812282352564;0.001938118640548
0.008709853021231;0.135956764060125;0.007712921120549
0.01578660860098;-0.106875447358475;0.005102393972055
-0.013064779531846;0.035965610699609;0.006328550663015
0.01333696243876;0.017315286188788;0.001522807503288
0.028579205225912;0.044329706211144;0.003866348920686
0.017147523135547;0.007801127544413;0.002205104371644
0.026946107784431;-0.003498443795691;0.001611802746987
0.037289058247142;-0.054961758390233;0.002768740915069
0.031301034295047;-0.010599882580966;0.002135885848767
0.017964071856288;-0.064580468228502;0.001661244549041
0.035383777898748;0.014942778327343;0.003134610250274
-0.010887316276538;-0.002670076644068;-0.00102838948274
-0.060968971148612;0.034759250770061;0.006941629008494
0.00626020685901;0.004165962956706;0.003391707620959
0.007893304300489;-0.010889408964058;0.002956619762877
-0.02367991290147;0.010101253810088;0.006249443779727
-0.014697876973326;0.018594027714107;0.00504306380959
-0.00081654872074;0.017065971803349;0.007287721622878
-0.004354926510615;0.042841862298034;0.006031899850686
-0.014425694066413;0.015377067901981;0.009295058786303
-0.002177463255307;0.041345975985394;0.007366828506165
0.01034295046271;0.028542475933119;-0.000217543929041
0.030484485574307;0.02332295863794;0.001483254061644
-0.002449646162221;0.044900716577798;-0.00123604505137
0.00870985302123;0.01314932323208;-0.003579586468768
0.042460533478498;-0.041788307959563;0.00165135618863
0.060968971148612;0.038909128927708;0.00184912339685
0.062057702776266;-0.140733949381137;-0.005992346409042
0.006260206859012;-0.056337008709919;0.00350047958548
-0.00136091453457;-0.029419097481926;0.006733973439864
-0.003810560696791;0.015964163067694;0.005962681327809
-0.000272182906911;-0.02261522747927;0.00442998546411
-0.026401741970602;0.019591285255869;0.008563320115892
-0.029395753946655;0.022969093058605;0.003905902362329
-0.022591181273816;0.044619232594236;0.004627752672329
-0.033206314643441;-0.003763842980192;0.005883574444521
-0.00870985302123;-0.000772070354911;0.005369379703151
-0.008982035928144;0.038048592177962;0.002481978463151
-0.013609145345673;0.011026129756074;0.004390432022466
0.009254218835057;0.020588542797628;0.006991070810549
0.020685900925423;0.020049702029097;0.00267974567137
0.022318998366902;0.047932701200731;0.010135569421234
0.002449646162221;0.033938926017968;0.002116109127945
0.023407729994557;0.030335931028381;0.003955344164384
0.030212302667395;0.074167008468647;0.00257097370685
0.019324986390849;-0.066985145688067;-0.000187878847808
0.0;-0.0016969463009;0.004884850043014
0.116222101252047;0.004865651715847;0.001433812259589
0.135819270549807;0.002396635060036;-0.000791068832877
-0.010070767555795;-0.095784978406157;-0.011134293822741
-0.015514425694066;0.015618339887891;0.005310049540686
0.122754491017962;-0.000522755969472;0.006565871312878
0.047087642896029;0.0104229497913;0.002135885848767
0.042732716385409;-0.013245832026443;0.000118660324932
0.057702776265653;-0.026885741629872;0.001987560442603
0.016875340228629;-0.063856652270772;-0.00380701875822
0.028579205225912;0.021223892360526;0.00329282401685
-0.020685900925419;-0.071657779815186;0.001779904873973
-0.043277082199238;-0.028043847162241;0.003896014001918
-0.151878062057703;0.006546513217685;0.009245616984248
-0.045454545454548;-0.025349643319582;0.005082617251234
-0.047632008709851;0.044024095028994;0.010412443512741
0.022591181273819;0.014355683161628;0.009482937634111
0.006532389765923;0.033231194859297;0.008573208476303
0.011159499183446;0.056111821523071;0.004756301357672
0.078116494284162;0.009176377864099;0.007979906851645
0.00081654872074;-0.014572827948947;0.004360766941234
-0.090092542188348;-0.011379995335409;0.007505265551919
-0.017419706042466;0.036279264281292;0.009690593202741
-0.030484485574303;-0.037348903418824;0.005329826261508
-0.044910179640719;0.0287757055195;0.01122328906644
-0.040283070223187;0.005983545250561;0.001364593736713
-0.078388677191073;-0.015980247866755;0.00504306380959
-0.060696788241704;-0.037099589033383;0.006457099348357
-0.007621121393574;-0.00299177262528;0.010679429243837
-0.007076755579752;0.032949710875735;0.003985009245617
-0.035383777898745;-0.020588542797628;0.000276874091507
0.056886227544913;0.05188956176965;0.008622650278357
0.044910179640719;0.00402119976516;0.007178949658357
0.038649972781707;0.032225894918009;0.001582137665754
-0.051170386499731;0.055203030376143;0.010788201208358
0.018508437670117;-0.024135240990501;0.004716747916028
0.007621121393574;0.07652343153103;0.005537481830138
-0.045726728361459;-0.020081871627218;0.007851358166302
0.010615133369625;0.015948078268632;0.002521531904795
-0.022591181273811;-0.007117523584337;0.003203828773151
-0.039194338595539;-0.037541921007552;0.006496652790001
-0.005988023952096;0.027513048793237;0.003154386971096
0.023163581927055;-0.003450189398509;0.005626477073836
0.017482580293955;-0.050980770622723;0.002323764696576
0.00844665215025;0.034855759564425;0.002877512879589
0.015035928143713;0.023314916238408;-0.005033175449179
-0.032289330430052;-0.064379408240242;-0.002966508123288
-0.022914289602613;-0.106143589001214;0.00607145329233
-0.019417773543822;0.095406985628231;0.003035726646165
-0.023236009798584;-0.043766738244023;-0.00061307834548
-0.016255334784976;0.029949895850925;0.011599046762056
-0.005902504082744;0.049050594735445;0.004113557930959
-0.034849972781709;-0.03477533556912;0.007159172937535
0.013722318998367;0.011733860914742;0.00844465979096
-0.038232553075668;-0.011339783337757;0.002630303869316
-0.021279667936854;0.032129386123645;0.006536206231645
-0.042291317365269;0.007495516362263;0.008128232257809
-0.005780647795319;0.010382737793647;0.006704308358631
0.024074060968971;0.003804054977844;0.008414994709727
0.061290990745781;0.036753765853579;0.005527593469727
0.019787452367992;0.016181307855012;0.005537481830138
0.029999265106151;0.026950080826116;0.007782139643426
-0.026946897114862;0.013639909603428;0.001245933411781
-0.052550898203593;0.011814284910047;0.006516429510823
-0.014603728905825;0.024842972149169;0.006921852287672
-0.033771937942298;0.05710907906483;0.005468263307261
0.005534485574306;-0.018055186945576;0.00710973113548
0.048041290146979;-0.012353125678578;0.00885997092822
-0.000544338595537;0.013865096790279;0.005240831017809
-0.030602095808383;0.004439404540739;0.006892187206439
0.012798530212303;0.040413057639878;0.009018184694796
0.009271012520414;0.027810617575858;0.003925679083151
-0.0349307022319;0.076249989947002;0.013912923098221
-0.026134485574306;0.052725971320802;0.008909412730275
-0.014826047904192;-0.064701104221456;0.009601597959042
-0.000267827980403;0.028317288746271;0.013972253260687
-0.010385084376701;-0.000731858357259;0.010798089568769
0.009965187806206;-0.044241239816313;0.012202236747125
0.012632416984213;0.034968353157847;0.00916651010096
0.027363527490474;-0.002034727081171;0.014437006200002
0.029626456178552;0.076105226755454;0.009838918608905
0.011152803483942;-0.009441777048599;0.011747372168221
0.00741888949374;-0.008790342686643;0.015326958636988
0.021718617310832;0.080914581674587;0.006170336896439
-0.022784866630375;-0.003176747814476;0.009482937634111
-0.008280892759935;-0.040573905630485;0.008365552907672
-0.027140201415351;-0.071891009401566;0.004123446291371
0.012758138268917;-0.07826058982958;0.002521531904795
-0.00731456178552;-0.080118384121087;0.004439873824521
-0.002125857376157;-0.050522353849495;0.017176082033838
0.002662248230811;-0.029193910295076;0.003619139910412
0.005563527490474;0.015369025502449;0.006051676571508
-0.032523380511704;0.037694726598627;0.005824244282056
-0.002067773543822;-0.036013865096789;0.003668581712466
-0.03935944474687;-0.005267771692364;0.005389156423973
-0.052587942297224;0.016486919037166;0.009443384192467
0.027132308111051;0.010061041812435;0.015198409951646
-0.011741970604246;0.021344528353478;0.006081341652741
-0.031716330974415;-0.025800017693278;0.011856144132741
0.031797686445292;0.019422394865732;0.006654866556576
-0.017303320631464;0.051286381804876;0.009542267796577
-0.021570440936309;-0.004149878157647;0.011559493320412
-0.018166521502449;0.003586910190523;0.004874961682603
0.000523189983669;0.123844910367457;0.010105904340002
0.000824768644529;-0.045125903764646;0.010521215477262
0.028993739793141;0.156883087638027;0.003935567443562
-0.002467283614589;-0.069100296764543;0.012103353143015
0.035035982580294;0.008669706693691;0.0080293486537
-0.011574986390855;0.045117861365117;0.00648676442959
-0.025412765378334;-0.006441962023789;0.010798089568768
0.00108266194883;-0.049710071496933;0.011332061030961
0.016046761023408;0.073314514118433;0.005883574444521
0.011451524224279;-0.012320956080457;0.006051676571508
-0.010214289602613;0.002163405473658;0.00288740124
0.019952776265651;-0.027159183213905;0.002620415508904
0.01947599346761;-0.03181573254196;0.00370813515411
0.017691888949374;-0.055323666369098;-0.01184625577233
