# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FSPXE
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FSPXE;MSONDQ;GDP252
-0.058041893512966;0.028542475933119;-0.000217543929041
-0.034603672603119;0.02332295863794;0.001483254061644
-0.040693918981268;0.044900716577798;-0.00123604505137
-0.037464242871643;0.01314932323208;-0.003579586468768
-0.034050013841469;-0.041788307959563;0.00165135618863
-0.062840269447264;0.038909128927708;0.00184912339685
-0.02703700286057;-0.140733949381137;-0.005992346409042
0.02962074374827;-0.056337008709919;0.00350047958548
0.035157331364768;-0.029419097481926;0.006733973439864
0.01310325735905;0.015964163067694;0.005962681327809
0.023991879671494;-0.02261522747927;0.00442998546411
0.042908554027868;0.019591285255869;0.008563320115892
-0.005721140537047;0.022969093058605;0.003905902362329
-0.021869521085171;0.044619232594236;0.004627752672329
-0.026114238257822;-0.003763842980192;0.005883574444521
-0.013195533819321;-0.000772070354911;0.005369379703151
-0.017532527452248;0.038048592177962;0.002481978463151
-0.009043093106948;0.011026129756074;0.004390432022466
-0.019470333118022;0.020588542797628;0.006991070810549
-0.016332933468672;0.020049702029097;0.00267974567137
0.012272769216573;0.047932701200731;0.010135569421234
0.011903663375473;0.033938926017968;0.002116109127945
-0.017809356833072;0.030335931028381;0.003955344164384
-0.004152440712374;0.074167008468647;0.00257097370685
-0.011073175232998;-0.066985145688067;-0.000187878847808
-0.004706099474024;-0.0016969463009;0.004884850043014
-0.011719110454923;0.004865651715847;0.001433812259589
0.004244717172649;0.002396635060036;-0.000791068832877
-0.008581710805573;-0.095784978406157;-0.011134293822741
0.023991879671496;0.015618339887891;0.005310049540686
0.023253667989296;-0.000522755969472;0.006565871312878
-0.000645935221925;0.0104229497913;0.002135885848767
0.001753252745225;-0.013245832026443;0.000118660324932
-0.012272769216573;-0.026885741629872;0.001987560442603
-0.013656916120698;-0.063856652270772;-0.00380701875822
-0.016517486389222;0.021223892360526;0.00329282401685
0.002122358586324;-0.071657779815186;0.001779904873973
0.005167481775399;-0.028043847162241;0.003896014001918
0.05702685244994;0.006546513217685;0.009245616984248
0.03534188428532;-0.025349643319582;0.005082617251234
0.051121158992339;0.044024095028994;0.010412443512741
0.009689028328873;0.014355683161628;0.009482937634111
-0.009227646027497;0.033231194859297;0.008573208476303
-0.02962074374827;0.056111821523071;0.004756301357672
-0.02962074374827;0.009176377864099;0.007979906851645
-0.014671957183723;-0.014572827948947;0.004360766941234
-0.004429270093199;-0.011379995335409;0.007505265551919
0.015686998246748;0.036279264281292;0.009690593202741
0.010704069391896;-0.037348903418824;0.005329826261508
0.014026021961798;0.0287757055195;0.01122328906644
0.030266678970194;0.005983545250561;0.001364593736713
0.052874411737566;-0.015980247866755;0.00504306380959
0.048814247485468;-0.037099589033383;0.006457099348357
0.008304881424748;-0.00299177262528;0.010679429243837
-0.003598781950724;0.032949710875735;0.003985009245617
0.064778075113039;-0.020588542797628;0.000276874091507
0.021777244624894;0.05188956176965;0.008622650278357
0.05536587616499;0.00402119976516;0.007178949658357
-0.132324444034327;0.032225894918009;0.001582137665754
-0.034788225523667;0.055203030376143;0.010788201208358
-0.027221555781122;-0.024135240990501;0.004716747916028
-0.029897573129095;0.07652343153103;0.005537481830138
-0.033219525698994;-0.020081871627218;0.007851358166302
0.012365045676849;0.015948078268632;0.002521531904795
0.002306911506874;-0.007117523584337;0.003203828773151
0.019931715419397;-0.037541921007552;0.006496652790001
0.018639844975549;0.027513048793237;0.003154386971096
0.005352034695948;-0.003450189398509;0.005626477073836
0.036633754729168;-0.050980770622723;0.002323764696576
-0.001845529205498;0.034855759564425;0.002877512879589
-0.027498385161947;0.023314916238408;-0.005033175449179
0.047153271200519;-0.064379408240242;-0.002966508123288
0.041339854203192;-0.106143589001214;0.00607145329233
0.036356925348343;0.095406985628231;0.003035726646165
0.047245547660793;-0.043766738244023;-0.00061307834548
0.090800036910584;0.029949895850925;0.011599046762056
0.033865460920918;0.049050594735445;0.004113557930959
-0.006182522838423;-0.03477533556912;0.007159172937535
-0.009227646027497;0.011733860914742;0.00844465979096
-0.023899603211223;-0.011339783337757;0.002630303869316
-0.028144320383868;0.032129386123645;0.006536206231645
0.002676017347973;0.007495516362263;0.008128232257809
0.0103349635508;0.010382737793647;0.006704308358631
-0.028144320383871;0.003804054977844;0.008414994709727
-0.059056934575989;0.036753765853579;0.005527593469727
-0.02685244994002;0.016181307855012;0.005537481830138
-0.051213435452616;0.026950080826116;0.007782139643426
-0.017071145150873;0.013639909603428;0.001245933411781
-0.007105287441175;0.011814284910047;0.006516429510823
0.008489434345299;0.024842972149169;0.006921852287672
0.007197563901449;0.05710907906483;0.005468263307261
0.033034972778443;-0.018055186945576;0.00710973113548
0.027313832241396;-0.012353125678578;0.00885997092822
-0.005259758235674;0.013865096790279;0.005240831017809
0.034695949063393;0.004439404540739;0.006892187206439
0.016886592230322;0.040413057639878;0.009018184694796
-0.0022146350466;0.027810617575858;0.003925679083151
0.05813416997324;0.076249989947002;0.013912923098221
0.010980898772724;0.052725971320802;0.008909412730275
0.048629694564917;-0.064701104221456;0.009601597959042
0.071329703792561;0.028317288746271;0.013972253260687
-0.003229676109623;-0.000731858357259;0.010798089568769
0.039125219156592;-0.044241239816313;0.012202236747125
0.110731752329981;0.034968353157847;0.00916651010096
0.058226446433514;-0.002034727081171;0.014437006200002
-0.039678877918242;0.076105226755454;0.009838918608905
-0.036449201808619;-0.009441777048599;0.011747372168221
-0.02851342622497;-0.008790342686643;0.015326958636988
-0.052228476515639;0.080914581674587;0.006170336896439
-0.026760173479746;-0.003176747814476;0.009482937634111
-0.076866291409062;-0.040573905630485;0.008365552907672
-0.032019931715417;-0.071891009401566;0.004123446291371
0.021500415244069;-0.07826058982958;0.002521531904795
0.046322783058044;-0.080118384121087;0.004439873824521
0.134262249700101;-0.050522353849495;0.017176082033838
-0.090984589831135;-0.029193910295076;0.003619139910412
0.408231060256529;0.015369025502449;0.006051676571508
-0.204115530128266;0.037694726598627;0.005824244282056
-0.107409799760081;-0.036013865096789;0.003668581712466
-0.086924425579035;-0.005267771692364;0.005389156423973
0.109439881886133;0.016486919037166;0.009443384192467
-0.009135369567223;0.010061041812435;0.015198409951646
-0.094491095321585;0.021344528353478;0.006081341652741
-0.052505305896464;-0.025800017693278;0.011856144132741
-0.131401679431578;0.019422394865732;0.006654866556576
-0.055458152625264;0.051286381804876;0.009542267796577
-0.002399187967151;-0.004149878157647;0.011559493320412
-0.005813416997324;0.003586910190523;0.004874961682603
-0.008950816646673;0.123844910367457;0.010105904340002
-0.003321952569899;-0.045125903764646;0.010521215477262
-0.024268709052322;0.156883087638027;0.003935567443562
-0.005905693457598;-0.069100296764543;0.012103353143015
-0.021777244624897;0.008669706693691;0.0080293486537
-0.011257728153549;0.045117861365117;0.00648676442959
0.018455292054998;-0.006441962023789;0.010798089568768
-0.014302851342623;-0.049710071496933;0.011332061030961
0.011719110454925;0.073314514118433;0.005883574444521
-0.008858540186398;-0.012320956080457;0.006051676571508
0.013195533819321;0.002163405473658;0.00288740124
-0.025652855956444;-0.027159183213905;0.002620415508904
0.093014671957184;-0.03181573254196;0.00370813515411
0.048076035803265;-0.055323666369098;-0.01184625577233
