# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; FYGM3
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=2)
FYGM3;MSONDQ;GDP252
-0.041789021911001;-0.00299177262528;0.010679429243837
-0.011520216851141;0.032949710875735;0.003985009245617
0.012423763270839;-0.020588542797628;0.000276874091507
0.008131917777276;0.05188956176965;0.008622650278357
0.026202846171222;0.00402119976516;0.007178949658357
-0.012197876665914;0.032225894918009;0.001582137665754
-0.009487237406822;0.055203030376143;0.010788201208358
0.032979444318952;-0.024135240990501;0.004716747916028
0.054212785181839;0.07652343153103;0.005537481830138
0.048565620058731;-0.020081871627218;0.007851358166302
0.055116331601536;0.015948078268632;0.002521531904795
-0.008809577592049;-0.007117523584337;0.003203828773151
-0.038400722837136;-0.037541921007552;0.006496652790001
-0.012875536480687;0.027513048793237;0.003154386971096
0.007228371357579;-0.003450189398509;0.005626477073836
-0.000903546419697;-0.050980770622723;0.002323764696576
-0.018296814998871;0.034855759564425;0.002877512879589
-0.032979444318952;0.023314916238408;-0.005033175449179
-0.065507115428056;-0.064379408240242;-0.002966508123288
-0.031398238084482;-0.106143589001214;0.00607145329233
-0.012423763270838;0.095406985628231;0.003035726646165
-0.056697537836007;-0.043766738244023;-0.00061307834548
-0.04382200135532;0.029949895850925;0.011599046762056
-0.014456742715157;0.049050594735445;0.004113557930959
-0.040433702281455;-0.03477533556912;0.007159172937535
-0.000903546419697;0.011733860914742;0.00844465979096
-0.007454257962503;-0.011339783337757;0.002630303869316
0.000451773209849;0.032129386123645;0.006536206231645
0.002484752654167;0.007495516362263;0.008128232257809
0.003840072283714;0.010382737793647;0.006704308358631
0.012423763270838;0.003804054977844;0.008414994709727
0.050372712898126;0.036753765853579;0.005527593469727
0.033205330923876;0.016181307855012;0.005537481830138
0.054438671786763;0.026950080826116;0.007782139643426
0.030946464874633;0.013639909603428;0.001245933411781
-0.009487237406822;0.011814284910047;0.006516429510823
-0.015586175739779;0.024842972149169;0.006921852287672
-0.007228371357579;0.05710907906483;0.005468263307261
-0.022362773887509;-0.018055186945576;0.00710973113548
0.006098938332957;-0.012353125678578;0.00885997092822
0.00519539191326;0.013865096790279;0.005240831017809
-0.008131917777276;0.004439404540739;0.006892187206439
0.005647165123108;0.040413057639878;0.009018184694796
-0.000903546419697;0.027810617575858;0.003925679083151
0.0;0.076249989947002;0.013912923098221
0.002936525864016;0.052725971320802;0.008909412730275
-0.002484752654168;-0.064701104221456;0.009601597959042
-0.005195391913259;0.028317288746271;0.013972253260687
-0.01039078382652;-0.000731858357259;0.010798089568769
-0.03862660944206;-0.044241239816313;0.012202236747125
0.01039078382652;0.034968353157847;0.00916651010096
0.00316241246894;-0.002034727081171;0.014437006200002
0.013327309690536;0.076105226755454;0.009838918608905
0.026654619381071;-0.009441777048599;0.011747372168221
0.032301784504179;-0.008790342686643;0.015326958636988
0.013101423085611;0.080914581674587;0.006170336896439
0.020555681048114;-0.003176747814476;0.009482937634111
0.0;-0.040573905630485;0.008365552907672
-0.081319177772758;-0.071891009401566;0.004123446291371
-0.078382651908742;-0.07826058982958;0.002521531904795
-0.033205330923876;-0.080118384121087;0.004439873824521
-0.08561102326632;-0.050522353849495;0.017176082033838
-0.012423763270839;-0.029193910295076;0.003619139910412
-0.000451773209848;0.015369025502449;0.006051676571508
-0.004969505308336;0.037694726598627;0.005824244282056
-0.021007454257963;-0.036013865096789;0.003668581712466
-0.011971990060989;-0.005267771692364;0.005389156423973
-0.007906031172352;0.016486919037166;0.009443384192467
-0.007454257962503;0.010061041812435;0.015198409951646
-0.000903546419697;0.021344528353478;0.006081341652741
0.0;-0.025800017693278;0.011856144132741
0.010842557036368;0.019422394865732;0.006654866556576
0.027784052405692;0.051286381804876;0.009542267796577
0.035238310368195;-0.004149878157647;0.011559493320412
0.035915970182968;0.003586910190523;0.004874961682603
0.022136887282584;0.123844910367457;0.010105904340002
0.033657104133725;-0.045125903764646;0.010521215477262
0.031624124689406;0.156883087638027;0.003935567443562
0.038400722837135;-0.069100296764543;0.012103353143015
0.021007454257963;0.008669706693691;0.0080293486537
0.013779082900385;0.045117861365117;0.00648676442959
-0.000225886604925;-0.006441962023789;0.010798089568768
0.005421278518184;-0.049710071496933;0.011332061030961
-0.0167156087644;0.073314514118433;0.005883574444521
-0.029365258640163;-0.012320956080457;0.006051676571508
-0.061892929749266;0.002163405473658;0.00288740124
-0.091258188389429;-0.027159183213905;0.002620415508904
-0.028235825615541;-0.03181573254196;0.00370813515411
-0.009035464196974;-0.055323666369098;-0.01184625577233
