# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; EXRSW
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=3)
EXRSW;MSONDQ;GDP252;GDP274_3
-0.002320011303471;0.000812282352564;0.001938118640548;0.004619901757511
0.004595308233598;0.135956764060125;0.007712921120549;0.004884293725561
-0.005735726169984;-0.106875447358475;0.005102393972055;0.00164201327526
-0.006361828104857;0.035965610699609;0.006328550663015;0.007444721205627
-0.000857226905202;0.017315286188788;0.001522807503288;0.008140489542602
0.004358040072335;0.044329706211144;0.003866348920686;0.006512391634082
0.002321723340289;0.007801127544413;0.002205104371644;0.006303661132989
-0.004907603890675;-0.003498443795691;0.001611802746987;0.004299848322503
0.002621732615501;-0.054961758390233;0.002768740915069;0.001544605708083
-0.001593604152718;-0.010599882580966;0.002135885848767;0.001822913042873
0.000392257847249;-0.064580468228502;0.001661244549041;-0.001447198140907
-0.001627139932726;0.014942778327343;0.003134610250274;0.002045558910705
0.005041646302659;-0.002670076644068;-0.00102838948274;0.008488373711089
-0.005899074623958;0.034759250770061;0.006941629008494;0.008210066376299
-0.03877894311536;0.004165962956706;0.003391707620959;0.007611705606501
-0.041579130392048;-0.010889408964058;0.002956619762877;0.004258102222284
-0.024514957310362;0.010101253810088;0.006249443779727;0.000793175904151
-0.025964448246286;0.018594027714107;0.00504306380959;0.003882387320318
-0.008724942452902;0.017065971803349;0.007287721622878;0.004439001989897
-0.018605509757454;0.042841862298034;0.006031899850686;0.003687572185965
0.00301751524443;0.015377067901981;0.009295058786303;0.004355509789461
-0.101473127114807;0.041345975985394;0.007366828506165;0.004258102222284
-0.089708916479088;0.028542475933119;-0.000217543929041;0.005023447392956
-0.065862257775743;0.02332295863794;0.001483254061644;0.005580062062536
0.058580965191975;0.044900716577798;-0.00123604505137;0.004772970791645
0.022610265997144;0.01314932323208;-0.003579586468768;0.009058903747408
-0.068950470069921;-0.041788307959563;0.00165135618863;0.009796418184601
0.001253815198516;0.038909128927708;0.00184912339685;0.014597219709725
-0.070378208067458;-0.140733949381137;-0.005992346409042;0.015501718547792
-0.076904492414821;-0.056337008709919;0.00350047958548;0.012593406899239
0.008106393621635;-0.029419097481926;0.006733973439864;0.023433477589302
0.044146883493781;0.015964163067694;0.005962681327809;0.007486467305846
-0.005142857890976;-0.02261522747927;0.00442998546411;0.010436525054618
-0.021337014145351;0.019591285255869;0.008563320115892;0.006261915032771
-0.025301990706057;0.022969093058605;0.003905902362329;0.008349220043694
-0.004777891924754;0.044619232594236;0.004627752672329;0.007041175570182
-0.01027574568519;-0.003763842980192;0.005883574444521;0.008780596412618
0.022746121153996;-0.000772070354911;0.005369379703151;0.0043694251562
-0.002847217935137;0.038048592177962;0.002481978463151;0.006484560900602
-0.03444507297456;0.011026129756074;0.004390432022466;0.010339117487441
-0.064668665989977;0.020588542797628;0.006991070810549;0.006206253565813
-0.076498638981085;0.020049702029097;0.00267974567137;0.013289175236213
-0.003718745383163;0.047932701200731;0.010135569421234;0.011619331227475
-0.072129319607364;0.033938926017968;0.002116109127945;0.01038086358766
-0.015545395008689;0.030335931028381;0.003955344164384;0.012704729833155
0.014479501027878;0.074167008468647;0.00257097370685;0.01230118419771
0.011635606458328;-0.066985145688067;-0.000187878847808;0.016754101554347
-0.022829507417804;-0.0016969463009;0.004884850043014;0.016573201786733
-0.004502958953513;0.004865651715847;0.001433812259589;0.025854751401973
0.012783275374172;0.002396635060036;-0.000791068832877;0.043262875193076
0.005735726169984;-0.095784978406157;-0.011134293822741;0.042386207088488
-0.015793539639141;0.015618339887891;0.005310049540686;0.022250671416445
0.027553923369032;-0.000522755969472;0.006565871312878;0.01884140656527
0.051670479641213;0.0104229497913;0.002135885848767;0.009615518416988
0.043193681818761;-0.013245832026443;0.000118660324932;0.009267634248501
0.017704474851337;-0.026885741629872;0.001987560442603;0.005037362759695
-0.081039766284818;-0.063856652270772;-0.00380701875822;0.012774306666852
0.013917852243771;0.021223892360526;0.00329282401685;0.009365041815677
0.037020278471851;-0.071657779815186;0.001779904873973;0.000751429803933
0.036093764429576;-0.028043847162241;0.003896014001918;0.003423180217915
0.007633670043976;0.006546513217685;0.009245616984248;0.007333398271711
-0.037594314345871;-0.025349643319582;0.005082617251234;0.011591500493996
0.017724616460953;0.044024095028994;0.010412443512741;0.00519043179383
0.021722725969474;0.014355683161628;0.009482937634111;0.009142395947845
0.0036959853643;0.033231194859297;0.008573208476303;0.005691384996452
0.011218876555397;0.056111821523071;0.004756301357672;-0.001127144705899
0.015156561235077;0.009176377864099;0.007979906851645;0.008029166608686
0.059306969510538;-0.014572827948947;0.004360766941234;0.002003812810487
0.022488107134832;-0.011379995335409;0.007505265551919;0.004592071024032
0.071714201033205;0.036279264281292;0.009690593202741;0.005301754727746
-0.048833332510883;-0.037348903418824;0.005329826261508;0.005872284764065
-0.070979032282269;0.0287757055195;0.01122328906644;0.004397255889679
-0.067786587158332;0.005983545250561;0.001364593736713;-0.000250476601311
-0.047161578912863;-0.015980247866755;0.00504306380959;0.003033549949209
-0.034210523930601;-0.037099589033383;0.006457099348357;0.003910218053797
-0.053999655377058;-0.00299177262528;0.010679429243837;0.01337266743665
-0.006646731172857;0.032949710875735;0.003985009245617;0.005844454030586
-0.035529799360363;-0.020588542797628;0.000276874091507;0.020093789571824
-0.016636969541758;0.05188956176965;0.008622650278357;0.009086734480887
0.010070804807361;0.00402119976516;0.007178949658357;0.013957112839709
-0.037151198934349;0.032225894918009;0.001582137665754;0.013998858939927
-0.008298343161265;0.055203030376143;0.010788201208358;0.013344836703171
0.013273320736101;-0.024135240990501;0.004716747916028;0.011925469295743
0.044110125056233;0.07652343153103;0.005537481830138;0.008947580813492
-0.021118477681032;-0.020081871627218;0.007851358166302;0.019620667102681
0.026415721009702;0.015948078268632;0.002521531904795;0.006081015265157
0.034029249444065;-0.007117523584337;0.003203828773151;0.006651545301476
-0.011047672873671;-0.037541921007552;0.006496652790001;0.012969121801205
-0.015851446766784;0.027513048793237;0.003154386971096;0.007041175570182
-0.030111706374005;-0.003450189398509;0.005626477073836;0.030349414858829
-0.018862617404183;-0.050980770622723;0.002323764696576;0.016962832055439
-0.032679761599881;0.034855759564425;0.002877512879589;0.002588258213545
-0.018812263380145;0.023314916238408;-0.005033175449179;0.007249906071275
0.011239018165013;-0.064379408240242;-0.002966508123288;0.016155740784548
0.04988069621085;-0.106143589001214;0.00607145329233;0.004202440755326
0.012236027840941;0.095406985628231;0.003035726646165;0.017867330893506
-0.025187082823206;-0.043766738244023;-0.00061307834548;0.016086163950851
0.007150271413226;0.029949895850925;0.011599046762056;0.000166984400874
0.006616518758435;0.049050594735445;0.004113557930959;0.004466832723377
-0.052952291677095;-0.03477533556912;0.007159172937535;0.000236561234571
0.026113596865481;0.011733860914742;0.00844465979096;0.001544605708083
0.034965834291153;-0.011339783337757;0.002630303869316;-0.000640106870017
-0.012951054982265;0.032129386123645;0.006536206231645;0.006150592098855
0.004259950433513;0.007495516362263;0.008128232257809;0.003478841684873
-0.002618409249914;0.010382737793647;0.006704308358631;0.000848837371109
-0.004652711821;0.003804054977844;0.008414994709727;0.006874191169308
-0.013474736832247;0.036753765853579;0.005527593469727;0.006192338199073
-0.029406750037488;0.016181307855012;0.005537481830138;0.009879910385038
-0.004249879628707;0.026950080826116;0.007782139643426;0.001015821771983
-0.016173712520618;0.013639909603428;0.001245933411781;0.002588258213545
-0.026405650204896;0.011814284910047;0.006516429510823;-0.006261915032771
0.007261050266105;0.024842972149169;0.006921852287672;0.006442814800384
-0.008711246158365;0.05710907906483;0.005468263307261;0.003464926318133
0.012316594279401;-0.018055186945576;0.00710973113548;0.002769157981159
0.015650030670636;-0.012353125678578;0.00885997092822;-0.009239803515022
-0.00610290771326;0.013865096790279;0.005240831017809;-0.00737514437193
0.019497078107046;0.004439404540739;0.006892187206439;-0.002268204778537
0.044915789440823;0.040413057639878;0.009018184694796;0.00027830733479
0.002870179370097;0.027810617575858;0.003925679083151;-0.00954594158329
0.012900700958227;0.076249989947002;0.013912923098221;0.002017728177226
-0.016878668857135;0.052725971320802;0.008909412730275;-0.005260008627527
0.013112187859182;-0.064701104221456;0.009601597959042;0.002630004313764
0.005136110451753;0.028317288746271;0.013972253260687;-0.004856462992082
-0.007261050266105;-0.000731858357259;0.010798089568769;-0.005232177894049
-0.032629407575844;-0.044241239816313;0.012202236747125;-0.004828632258603
0.019728706617616;0.034968353157847;0.00916651010096;-0.012231607364012
0.02653657066739;-0.002034727081171;0.014437006200002;0.00464773249099
0.004088746751787;0.076105226755454;0.009838918608905;-0.011967215395962
0.004541932968121;-0.009441777048599;0.011747372168221;-0.002810904081377
0.026249250606236;-0.008790342686643;0.015326958636988;-0.002156881844621
0.013903450992896;0.080914581674587;0.006170336896439;-0.002852650181596
0.009938977972431;-0.003176747814476;0.009482937634111;-0.004675563224469
0.011329554700232;-0.040573905630485;0.008365552907672;0.007458636572367
-0.024980127784415;-0.071891009401566;0.004123446291371;0.006442814800384
0.026351972815271;-0.07826058982958;0.002521531904795;-0.003784979753142
-0.018117075724293;-0.080118384121087;0.004439873824521;-0.002282120145276
-0.012937560103822;-0.050522353849495;0.017176082033838;-0.001294129106773
0.009973118000728;-0.029193910295076;0.003619139910412;-0.001252383006554
-0.026104734557252;0.015369025502449;0.006051676571508;-0.004118948554889
-0.032315399881951;0.037694726598627;0.005824244282056;-0.00681852970235
-0.006474419702604;-0.036013865096789;0.003668581712466;-0.001057567872201
-0.030184820416903;-0.005267771692364;0.005389156423973;-0.012217691997273
-0.00897761894552;0.016486919037166;0.009443384192467;-0.006735037501913
0.010836387388814;0.010061041812435;0.015198409951646;0.00300571921573
-0.019961745040858;0.021344528353478;0.006081341652741;-0.005886200130804
-0.015770175371989;-0.025800017693278;0.011856144132741;0.00683244506909
0.006981686140751;0.019422394865732;0.006654866556576;0.008975411546971
-0.006109856568577;0.051286381804876;0.009542267796577;-0.011577585127256
-0.022110955494797;-0.004149878157647;0.011559493320412;-0.006178422832334
-0.000436670096449;0.003586910190523;0.004874961682603;-0.000932329571546
0.013349153896301;0.123844910367457;0.010105904340002;-0.001224552273075
0.014653725951043;-0.045125903764646;0.010521215477262;0.010728747756147
0.008034890907504;0.156883087638027;0.003935567443562;-0.002129051111142
-0.001689478214483;-0.069100296764543;0.012103353143015;-0.003840641220099
-0.015454455641278;0.008669706693691;0.0080293486537;0.011118378024853
-0.001933594523013;0.045117861365117;0.00648676442959;0.005246093260788
-0.000926514042278;-0.006441962023789;0.010798089568768;0.001614182541781
-0.000553894264404;-0.049710071496933;0.011332061030961;0.007778690007375
-0.003393861220079;0.073314514118433;0.005883574444521;-0.002031643543966
-0.007220767046876;-0.012320956080457;0.006051676571508;-0.001614182541781
-0.015831305157169;0.002163405473658;0.00288740124;0.005232177894049
-0.023706674516524;-0.027159183213905;0.002620415508904;0.016712355454128
-0.010725407119837;-0.03181573254196;0.00370813515411;0.018089976761338
0.012779851300539;-0.055323666369098;-0.01184625577233;0.008502289077829
