# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; IPS34
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
IPS34;MSONDQ
0.014327383452776;0.017693278966713
-0.027950315261797;0.003828182176433
0.005695579369077;-0.005669891668878
0.022665716494859;-0.009264844258932
-0.013329157907712;0.009618709838267
-0.004345128002135;-0.010093211410556
-0.009629726769071;-0.004511786136512
-0.006165920470863;0.002050811880233
0.011097990556229;-0.001359165520625
0.011039235775967;0.020990662774145
0.006341881951955;-0.002074939078824
0.004051656960518;0.010294271398815
-0.002113960650651;-0.001704988700429
0.000645696863494;-0.003997072566569
0.002348979771699;0.015763103079434
0.002524941252791;0.006988845191852
0.009512217208548;0.009345268254236
-0.002231167351483;0.005179305297529
0.004462637562658;0.005887036456197
0.002525244112483;0.017033802205226
0.00546056024803;0.022116598708389
0.006987578815449;-0.009892151422298
0.005049882505582;0.013229747227384
0.010627952314136;0.008404307509188
0.007340107497019;0.008943148277721
0.006341276232571;0.009409607450479
-0.000175961481092;0.029403012682863
0.009395010507717;0.020443779606085
0.007574823758374;0.017862169356849
0.004227921301303;0.001865836691034
0.001056980325326;-0.019012232489686
-0.009772979403422;-0.053007455304365
-0.008080599444131;0.020282931615478
0.002065805959612;0.015570085490706
0.005913335487676;0.000812282352564
0.006221949513895;0.135956764060125
0.005002030674235;-0.106875447358475
-0.001647253865171;0.035965610699609
0.005102882951695;0.017315286188788
0.005506292061533;0.044329706211144
0.001323496854347;0.007801127544413
0.005841254880962;-0.003498443795691
-0.002802360730727;-0.054961758390233
-0.01695953703656;-0.010599882580966
-0.006847051918328;-0.064580468228502
0.00079137237538;0.014942778327343
-0.013629291862554;-0.002670076644068
0.011973255066313;0.034759250770061
0.003119757688018;0.004165962956706
-0.00979629959971;-0.010889408964058
0.011180671252165;0.010101253810088
0.015244745460057;0.018594027714107
0.008257469504301;0.017065971803349
0.003948684665214;0.042841862298034
0.01431920624109;0.015377067901981
0.015668143309571;0.041345975985394
0.004979619057022;0.028542475933119
0.004836972142057;0.02332295863794
0.00563470457097;0.044900716577798
-0.005817328965288;0.01314932323208
3.66460227401999e-05;-0.041788307959563
-0.003236055809773;0.038909128927708
-0.015197802207787;-0.140733949381137
-0.030767516117435;-0.056337008709919
-0.012196462659369;-0.029419097481926
0.004245487163444;0.015964163067694
0.006405179627598;-0.02261522747927
0.015172361993653;0.019591285255869
0.009074282093814;0.022969093058605
0.006310384543979;0.044619232594236
0.001619693633193;-0.003763842980192
0.00691610392812;-0.000772070354911
0.013051738429776;0.038048592177962
0.001651796760552;0.011026129756074
0.005539000908276;0.020588542797628
0.00072413752374;0.020049702029097
0.012214634240893;0.047932701200731
0.007498805975664;0.033938926017968
