# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; IPS25
# number_predictions; 40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; FCBF_(n_components=1)
IPS25;MSONDQ
0.006483404668051;0.017693278966713
0.001997801438418;0.003828182176433
-0.002186521574296;-0.005669891668878
0.004712123392728;-0.009264844258932
-0.0009800007056;0.009618709838267
-0.003241842334127;-0.010093211410556
-0.002751841981326;-0.004511786136512
-0.001545601112833;0.002050811880233
0.000980560706004;-0.001359165520625
0.001922201383985;0.020990662774145
0.0029397221166;-0.002074939078824
0.002224321601512;0.010294271398815
0.002412481736987;-0.001704988700429
0.00229936165554;-0.003997072566569
0.000527520379815;0.015763103079434
-7.53200542307174e-05;0.006988845191852
0.001017800732817;0.009345268254236
0.003467802496818;0.005179305297529
0.003241562333925;0.005887036456197
0.003317442388559;0.017033802205226
0.004674323365512;0.022116598708389
0.002751561981125;-0.009892151422298
0.003354682415372;0.013229747227384
0.004900283528204;0.008404307509188
0.005239643772544;0.008943148277721
0.005465603935235;0.009409607450479
0.007011205048067;0.029403012682863
0.007048725075083;0.020443779606085
0.005164323718313;0.017862169356849
0.00557844401648;0.001865836691034
7.53200542298743e-05;-0.019012232489686
-0.000417760300787;-0.053007455304365
-0.000133280095962;0.020282931615478
-0.002077601495873;0.015570085490706
0.002565921847464;0.000812282352564
0.004001762881269;0.135956764060125
0.001822241312013;-0.106875447358475
0.000578480416506;0.035965610699609
0.004080162937717;0.017315286188788
0.00445676320887;0.044329706211144
0.002929922109544;0.007801127544413
0.002905282091803;-0.003498443795691
-0.001635201177344;-0.054961758390233
-0.003939602836514;-0.010599882580966
-7.64400550368471e-05;-0.064580468228502
-0.002966322135753;0.014942778327343
-0.008652286229646;-0.002670076644068
-0.002645441904718;0.034759250770061
-0.002368241705135;0.004165962956706
0.003520442534719;-0.010889408964058
0.006151044428752;0.010101253810088
0.009428446788481;0.018594027714107
0.006258844506368;0.017065971803349
0.004004002882882;0.042841862298034
0.008900366408264;0.015377067901981
0.010885567837609;0.041345975985394
0.006113244401535;0.028542475933119
0.007493645395425;0.02332295863794
0.007840845645409;0.044900716577798
0.000929320669111;0.01314932323208
0.001421561023524;-0.041788307959563
0.00224140161381;0.038909128927708
-0.002436561754325;-0.140733949381137
-0.018869213585834;-0.056337008709919
-0.009618566925369;-0.029419097481926
-0.000924840665885;0.015964163067694
0.002976962143413;-0.02261522747927
0.006369444586;0.019591285255869
0.005146123705209;0.022969093058605
0.005270163794518;0.044619232594236
0.007974685741774;-0.003763842980192
0.011179008048886;-0.000772070354911
0.012358928898429;0.038048592177962
0.009775087038063;0.011026129756074
0.002318681669451;0.020588542797628
0.004550563276406;0.020049702029097
0.014800810656584;0.047932701200731
0.011316208147669;0.033938926017968
0.01427693027939;0.030335931028381
0.011586688342415;0.074167008468647
0.003345442408719;-0.066985145688067
0.007163525157738;-0.0016969463009
0.001940961397493;0.004865651715847
0.007413845337969;0.002396635060036
-0.010059567242889;-0.095784978406157
-0.002436001753921;0.015618339887891
0.0150836108602;-0.000522755969472
0.002751841981326;0.0104229497913
0.00130900094248;-0.013245832026443
0.001291080929578;-0.026885741629872
-0.006111284400124;-0.063856652270772
-0.013204529507262;0.021223892360526
-0.006937004994643;-0.071657779815186
-0.012736649170388;-0.028043847162241
-0.009186526614299;0.006546513217685
0.003221962319812;-0.025349643319582
0.004465443215119;0.044024095028994
0.013552289757649;0.014355683161628
0.014539010468087;0.033231194859297
0.014435410393496;0.056111821523071
0.009693046978994;0.009176377864099
0.012683729132284;-0.014572827948947
0.00884716636996;-0.011379995335409
0.000339920244742;0.036279264281292
-0.001295840933005;-0.037348903418824
-0.001755881264235;0.0287757055195
0.000792120570327;0.005983545250561
-0.001606081156378;-0.015980247866755
-0.005908004253763;-0.037099589033383
4.45200320544625e-05;-0.00299177262528
0.001716401235809;0.032949710875735
0.009911447136243;-0.020588542797628
0.008381246034497;0.05188956176965
0.011103127994252;0.00402119976516
0.02004605443316;0.032225894918009
0.007497845398449;0.055203030376143
0.012059328682716;-0.024135240990501
0.003908242813935;0.07652343153103
0.006871204947268;-0.020081871627218
0.004079882937516;0.015948078268632
-0.00035168025321;-0.007117523584337
0.003455762488149;-0.037541921007552
0.000482720347559;0.027513048793237
0.011850448532322;-0.003450189398509
0.00708848510371;-0.050980770622723
0.002866642063983;0.034855759564425
-0.010479007544886;0.023314916238408
-0.009674006965285;-0.064379408240242
0.004219323037913;-0.106143589001214
0.005720964119094;0.095406985628231
-7.33600528198264e-05;-0.043766738244023
-0.001081920778983;0.029949895850925
0.01518329093197;0.049050594735445
0.005581244018495;-0.03477533556912
0.00711480512266;0.011733860914742
0.006478364664422;-0.011339783337757
0.001920801382977;0.032129386123645
-0.002149841547886;0.007495516362263
0.014831050678357;0.010382737793647
0.004209523030856;0.003804054977844
0.008679166248999;0.036753765853579
0.010335647441667;0.016181307855012
0.017066852288133;0.026950080826116
0.013144609464119;0.013639909603428
0.006699844823888;0.011814284910047
0.015182730931566;0.024842972149169
0.009817927068907;0.05710907906483
0.010911047855955;-0.018055186945576
0.019780334241841;-0.012353125678578
0.021510175487326;0.013865096790279
0.015883011435768;0.004439404540739
0.028257340345285;0.040413057639878
0.028329300397096;0.027810617575858
0.028892380802514;0.076249989947002
0.030464301934298;0.052725971320802
0.020324934633953;-0.064701104221456
0.013212369512906;0.028317288746271
0.01403193010299;-0.000731858357259
0.016284251724661;-0.044241239816313
0.008645006224407;0.034968353157847
0.010687887695274;-0.002034727081171
0.013543889751604;0.076105226755454
0.012532249023217;-0.009441777048599
0.023516656931993;-0.008790342686643
0.026041418749825;0.080914581674587
0.014678730568689;-0.003176747814476
0.002331001678321;-0.040573905630485
-0.014517730452766;-0.071891009401566
-0.040271028995144;-0.07826058982958
-0.036246586097545;-0.080118384121087
-0.036225586082416;-0.050522353849495
-0.007934365712746;-0.029193910295076
-0.002558361842023;0.015369025502449
-0.00022456016168;0.037694726598627
-0.007284765245031;-0.036013865096789
-0.000334040240509;-0.005267771692364
-0.002979482145227;0.016486919037166
0.00959308690702;0.010061041812435
0.014507930445716;0.021344528353478
0.014308290301964;-0.025800017693278
0.006993005034964;0.019422394865732
0.016566211927676;0.051286381804876
0.007518005412964;-0.004149878157647
0.023515256930982;0.003586910190523
0.014605090515665;0.123844910367457
0.002077041495473;-0.045125903764646
0.042542110630317;0.156883087638027
0.020068174449089;-0.069100296764543
0.025354578255296;0.008669706693691
0.024073297332777;0.045117861365117
0.003697122661925;-0.006441962023789
-0.009508806846341;-0.049710071496933
0.004769243433858;0.073314514118433
0.01986461430252;-0.012320956080457
0.00911484656269;0.002163405473658
0.01399217007436;-0.027159183213905
-0.016186531654297;-0.03181573254196
-0.038319147589786;-0.055323666369098
